Domain,Area,Element,Item,Year,Source,Unit,Value
"Emissions totals","Belgium","Emissions (CO2)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","198.7204"
"Emissions totals","Belgium","Emissions (CO2)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","198.0725"
"Emissions totals","Belgium","Emissions (CO2)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","202.4537"
"Emissions totals","Belgium","Emissions (CO2)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","202.4971"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2006","FAO TIER 1","kt","0.1362"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2007","FAO TIER 1","kt","0.1365"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2008","FAO TIER 1","kt","0.1358"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2009","FAO TIER 1","kt","0.1358"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2010","FAO TIER 1","kt","0.1361"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2011","FAO TIER 1","kt","0.1364"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2012","FAO TIER 1","kt","0.1364"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2013","FAO TIER 1","kt","0.1364"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2014","FAO TIER 1","kt","0.1363"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2015","FAO TIER 1","kt","0.1363"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2016","FAO TIER 1","kt","0.1357"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2017","FAO TIER 1","kt","0.1352"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2018","FAO TIER 1","kt","0.1348"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2019","FAO TIER 1","kt","0.1377"
"Emissions totals","Belgium","Emissions (N2O)","Drained organic soils (N2O)","2020","FAO TIER 1","kt","0.1377"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2006","FAO TIER 1","kt","0.2982"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2006","FAO TIER 1","kt","0.5589"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2006","FAO TIER 1","kt","3136.9035"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2007","FAO TIER 1","kt","0.2562"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2007","FAO TIER 1","kt","0.462"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2007","FAO TIER 1","kt","2657.9415"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2008","FAO TIER 1","kt","0.2067"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2008","FAO TIER 1","kt","0.5844"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2008","FAO TIER 1","kt","2448.3772"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2009","FAO TIER 1","kt","0.2018"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2009","FAO TIER 1","kt","0.4546"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2009","FAO TIER 1","kt","2212.787"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2010","FAO TIER 1","kt","0.188"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2010","FAO TIER 1","kt","0.517"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2010","FAO TIER 1","kt","2269.6645"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2011","FAO TIER 1","kt","0.1771"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2011","FAO TIER 1","kt","0.4478"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2011","FAO TIER 1","kt","2048.1741"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2012","FAO TIER 1","kt","0.1798"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2012","FAO TIER 1","kt","0.4415"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2012","FAO TIER 1","kt","2049.6108"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2013","FAO TIER 1","kt","0.1823"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2013","FAO TIER 1","kt","0.4793"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2013","FAO TIER 1","kt","2150.6677"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2014","FAO TIER 1","kt","0.1606"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2014","FAO TIER 1","kt","0.3912"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2014","FAO TIER 1","kt","1844.6942"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2015","FAO TIER 1","kt","0.1645"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2015","FAO TIER 1","kt","0.3535"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2015","FAO TIER 1","kt","1887.7933"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2016","FAO TIER 1","kt","0.1698"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2016","FAO TIER 1","kt","0.3864"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2016","FAO TIER 1","kt","1950.847"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2017","FAO TIER 1","kt","0.1719"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2017","FAO TIER 1","kt","0.3859"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2017","FAO TIER 1","kt","1993.0788"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2018","FAO TIER 1","kt","0.1736"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2018","FAO TIER 1","kt","0.366"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2018","FAO TIER 1","kt","2040.2233"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2019","FAO TIER 1","kt","0.1877"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2019","FAO TIER 1","kt","0.456"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2019","FAO TIER 1","kt","2297.9913"
"Emissions totals","Belgium","Emissions (CH4)","On-farm energy use","2020","FAO TIER 1","kt","0.1707"
"Emissions totals","Belgium","Emissions (N2O)","On-farm energy use","2020","FAO TIER 1","kt","0.3206"
"Emissions totals","Belgium","Emissions (CO2)","On-farm energy use","2020","FAO TIER 1","kt","1979.7577"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2006","FAO TIER 1","kt","1.2709"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2007","FAO TIER 1","kt","1.8432"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2008","FAO TIER 1","kt","2.1806"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2009","FAO TIER 1","kt","2.3274"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2010","FAO TIER 1","kt","3.3536"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2011","FAO TIER 1","kt","3.3015"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2012","FAO TIER 1","kt","2.7643"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2013","FAO TIER 1","kt","2.8599"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2014","FAO TIER 1","kt","3.092"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2015","FAO TIER 1","kt","3.4748"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2016","FAO TIER 1","kt","3.3566"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2017","FAO TIER 1","kt","2.9215"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2018","FAO TIER 1","kt","3.08"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2019","FAO TIER 1","kt","3.3096"
"Emissions totals","Bulgaria","Emissions (CH4)","Rice Cultivation","2020","FAO TIER 1","kt","3.458"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2006","FAO TIER 1","kt","2.0005"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2006","FAO TIER 1","kt","0.0519"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2007","FAO TIER 1","kt","1.7636"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2007","FAO TIER 1","kt","0.0457"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2008","FAO TIER 1","kt","2.1013"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2008","FAO TIER 1","kt","0.0545"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2009","FAO TIER 1","kt","2.1003"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2009","FAO TIER 1","kt","0.0545"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2010","FAO TIER 1","kt","2.1242"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2010","FAO TIER 1","kt","0.0551"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2011","FAO TIER 1","kt","2.3244"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2011","FAO TIER 1","kt","0.0603"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2012","FAO TIER 1","kt","2.5548"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2012","FAO TIER 1","kt","0.0662"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2013","FAO TIER 1","kt","2.591"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2013","FAO TIER 1","kt","0.0672"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2014","FAO TIER 1","kt","2.4884"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2014","FAO TIER 1","kt","0.0645"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2015","FAO TIER 1","kt","2.5592"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2015","FAO TIER 1","kt","0.0663"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2016","FAO TIER 1","kt","2.4045"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2016","FAO TIER 1","kt","0.0623"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2017","FAO TIER 1","kt","2.3266"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2017","FAO TIER 1","kt","0.0603"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2018","FAO TIER 1","kt","2.5258"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2018","FAO TIER 1","kt","0.0655"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2019","FAO TIER 1","kt","2.8266"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2019","FAO TIER 1","kt","0.0733"
"Emissions totals","Bulgaria","Emissions (CH4)","Burning - Crop residues","2020","FAO TIER 1","kt","2.8847"
"Emissions totals","Bulgaria","Emissions (N2O)","Burning - Crop residues","2020","FAO TIER 1","kt","0.0748"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2006","FAO TIER 1","kt","71.5967"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2007","FAO TIER 1","kt","72.1618"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2008","FAO TIER 1","kt","68.8963"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2009","FAO TIER 1","kt","65.0031"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2010","FAO TIER 1","kt","59.7005"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2011","FAO TIER 1","kt","60.1267"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2012","FAO TIER 1","kt","61.08"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2013","FAO TIER 1","kt","57.272"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2014","FAO TIER 1","kt","60.7682"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2015","FAO TIER 1","kt","58.6452"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2016","FAO TIER 1","kt","57.7234"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2017","FAO TIER 1","kt","58.1048"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2018","FAO TIER 1","kt","56.2181"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2019","FAO TIER 1","kt","53.6755"
"Emissions totals","Bulgaria","Emissions (CH4)","Enteric Fermentation","2020","FAO TIER 1","kt","58.5595"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2006","FAO TIER 1","kt","12.2652"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","0.4421"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","0.6392"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2007","FAO TIER 1","kt","12.796"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","0.4522"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","0.6549"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2008","FAO TIER 1","kt","11.8021"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","0.4239"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","0.6132"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2009","FAO TIER 1","kt","11.027"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","0.3959"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","0.5703"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2010","FAO TIER 1","kt","10.3225"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","0.3732"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","0.5383"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2011","FAO TIER 1","kt","9.9425"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","0.3673"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","0.5305"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2012","FAO TIER 1","kt","9.5594"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","0.3638"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","0.5255"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2013","FAO TIER 1","kt","8.9039"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","0.3435"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","0.4932"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2014","FAO TIER 1","kt","9.4635"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","0.3598"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","0.5229"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2015","FAO TIER 1","kt","9.2733"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","0.3524"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","0.5085"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2016","FAO TIER 1","kt","9.412"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","0.3541"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","0.5103"
"Emissions totals","Bulgaria","Emissions (CH4)","Manure Management","2017","FAO TIER 1","kt","9.6121"
"Emissions totals","Bulgaria","Direct emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","0.3672"
"Emissions totals","Bulgaria","Emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","0.525"
