Domain,Area,Element,Item,Year,Source,Unit,Value
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2005","FAO TIER 1","kt","-28218.3917"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2006","FAO TIER 1","kt","-28218.3917"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2007","FAO TIER 1","kt","-28218.3917"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2008","FAO TIER 1","kt","-28218.3917"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2009","FAO TIER 1","kt","-28218.3917"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2010","FAO TIER 1","kt","-28218.3917"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2011","FAO TIER 1","kt","-13293.126"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2012","FAO TIER 1","kt","-13293.126"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2013","FAO TIER 1","kt","-13293.126"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2014","FAO TIER 1","kt","-13293.126"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2015","FAO TIER 1","kt","-13293.126"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2016","FAO TIER 1","kt","-38226.474"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2017","FAO TIER 1","kt","-38226.474"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2018","FAO TIER 1","kt","-38226.474"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2019","FAO TIER 1","kt","-38226.474"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forestland","2020","FAO TIER 1","kt","-38226.474"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2000","FAO TIER 1","kt","2323.2"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2001","FAO TIER 1","kt","3472.8467"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2002","FAO TIER 1","kt","3472.8467"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2003","FAO TIER 1","kt","3472.8467"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2004","FAO TIER 1","kt","3472.8467"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2005","FAO TIER 1","kt","3472.8467"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2006","FAO TIER 1","kt","3472.8467"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2007","FAO TIER 1","kt","3472.8467"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2008","FAO TIER 1","kt","3472.8467"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2009","FAO TIER 1","kt","3472.8467"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2010","FAO TIER 1","kt","3472.8467"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2011","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2012","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2013","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2014","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2015","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2016","FAO TIER 1","kt","3247.794"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2017","FAO TIER 1","kt","3247.794"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2018","FAO TIER 1","kt","3247.794"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2019","FAO TIER 1","kt","3247.794"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Net Forest conversion","2020","FAO TIER 1","kt","3247.794"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2000","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2001","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2002","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2003","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2004","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2005","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2006","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2007","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2008","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2009","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2010","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2011","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2012","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2013","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2014","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2015","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2016","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2017","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2018","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2019","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Fires in organic soils","2020","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2000","FAO TIER 1","kt","38.6934"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2001","FAO TIER 1","kt","0.9112"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2002","FAO TIER 1","kt","1.4297"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2003","FAO TIER 1","kt","0.2725"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2004","FAO TIER 1","kt","0"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2005","FAO TIER 1","kt","6.3868"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2006","FAO TIER 1","kt","2.3437"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2007","FAO TIER 1","kt","31.6141"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2008","FAO TIER 1","kt","5.3261"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2009","FAO TIER 1","kt","0.2725"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2010","FAO TIER 1","kt","12.2314"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2011","FAO TIER 1","kt","7.9423"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2012","FAO TIER 1","kt","1.3067"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2013","FAO TIER 1","kt","0.123"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2014","FAO TIER 1","kt","1.4297"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2015","FAO TIER 1","kt","3.8964"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2016","FAO TIER 1","kt","3.2549"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2017","FAO TIER 1","kt","2.8594"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2018","FAO TIER 1","kt","0.791"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2019","FAO TIER 1","kt","1.5527"
"Emissions totals","Bulgaria","Emissions (CO2eq) (AR5)","Forest fires","2020","FAO TIER 1","kt","1.9482"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2000","FAO TIER 1","kt","7.2103"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2001","FAO TIER 1","kt","9.3579"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2002","FAO TIER 1","kt","9.039"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2003","FAO TIER 1","kt","9.039"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2004","FAO TIER 1","kt","7.4439"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2005","FAO TIER 1","kt","7.4439"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","7.4439"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","9.9107"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","9.4432"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","9.4432"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2000","FAO TIER 1","kt","-1254.6691"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2001","FAO TIER 1","kt","-1087.3632"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2002","FAO TIER 1","kt","-1087.3632"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2003","FAO TIER 1","kt","-1087.3632"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2004","FAO TIER 1","kt","-1087.3632"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2005","FAO TIER 1","kt","-1087.3632"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2006","FAO TIER 1","kt","-1087.3632"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2007","FAO TIER 1","kt","-1087.3632"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2008","FAO TIER 1","kt","-1087.3632"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2009","FAO TIER 1","kt","-1087.3632"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2010","FAO TIER 1","kt","-1087.3632"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2011","FAO TIER 1","kt","-1510.916"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2012","FAO TIER 1","kt","-1510.916"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2013","FAO TIER 1","kt","-1510.916"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2014","FAO TIER 1","kt","-1510.916"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2015","FAO TIER 1","kt","-1510.916"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2016","FAO TIER 1","kt","-4809.6327"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2017","FAO TIER 1","kt","-4809.6327"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2018","FAO TIER 1","kt","-4809.6327"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2019","FAO TIER 1","kt","-4809.6327"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forestland","2020","FAO TIER 1","kt","-4809.6327"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2000","FAO TIER 1","kt","389.5191"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2001","FAO TIER 1","kt","244.3965"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2002","FAO TIER 1","kt","244.3965"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2003","FAO TIER 1","kt","244.3965"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2004","FAO TIER 1","kt","244.3965"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2005","FAO TIER 1","kt","244.3965"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2006","FAO TIER 1","kt","244.3965"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2007","FAO TIER 1","kt","244.3965"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2008","FAO TIER 1","kt","244.3965"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2009","FAO TIER 1","kt","244.3965"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2010","FAO TIER 1","kt","244.3965"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2011","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2012","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2013","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2014","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2015","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2016","FAO TIER 1","kt","453.6125"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2017","FAO TIER 1","kt","453.6125"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2018","FAO TIER 1","kt","453.6125"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2019","FAO TIER 1","kt","453.6125"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Net Forest conversion","2020","FAO TIER 1","kt","453.6125"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2000","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2001","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2002","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2003","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2004","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2005","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2006","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2007","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2008","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2009","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2010","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2011","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2012","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2013","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2014","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2015","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2016","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2017","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2018","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2019","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Fires in organic soils","2020","FAO TIER 1","kt","0"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forest fires","2000","FAO TIER 1","kt","16.7377"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forest fires","2001","FAO TIER 1","kt","1.9482"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forest fires","2002","FAO TIER 1","kt","3.5009"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forest fires","2003","FAO TIER 1","kt","2.8622"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forest fires","2004","FAO TIER 1","kt","0.6415"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forest fires","2005","FAO TIER 1","kt","2.3437"
"Emissions totals","Croatia","Emissions (CO2eq) (AR5)","Forest fires","2006","FAO TIER 1","kt","0"
