Domain,Area,Element,Item,Year,Unit,Value
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2006","%","2.01"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2007","%","1.67"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2008","%","1.3"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2009","%","1.15"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2010","%","1.01"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2011","%","0.54"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2012","%","0.54"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2013","%","0.54"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2014","%","0.53"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2015","%","0.52"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2016","%","0.52"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2017","%","0.52"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2018","%","0.52"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2019","%","0.52"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2020","%","0.53"
"Land Use","Belarus","Share in Cropland","Land area equipped for irrigation","2021","%","0.53"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2000","%","3.74"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2001","%","3.81"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2002","%","2.98"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2003","%","2.57"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2004","%","2.55"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2005","%","2.55"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2006","%","2.67"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2007","%","2.67"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2008","%","2.58"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2009","%","2.51"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2010","%","2.44"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2011","%","2.39"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2012","%","2.36"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2013","%","2.29"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2014","%","2.48"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2015","%","2.63"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2016","%","2.75"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2017","%","2.79"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2018","%","2.75"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2019","%","2.72"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2020","%","2.7"
"Land Use","Belgium","Share in Cropland","Land area equipped for irrigation","2021","%","2.7"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2000","%","3.03"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2001","%","3.03"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2002","%","2.94"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2003","%","2.94"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2004","%","2.94"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2005","%","3.43"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2006","%","3.43"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2007","%","3.43"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2008","%","3.43"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2009","%","3.33"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2010","%","3.27"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2011","%","3.27"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2012","%","3.18"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2013","%","3.18"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2014","%","3.18"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2015","%","2.92"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2016","%","2.92"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2017","%","2.87"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2018","%","2.87"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2019","%","2.82"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2020","%","2.69"
"Land Use","Belize","Share in Cropland","Land area equipped for irrigation","2021","%","2.65"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2000","%","0.42"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2001","%","0.41"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2002","%","0.44"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2003","%","0.48"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2004","%","0.55"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2005","%","0.61"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2006","%","0.72"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2007","%","0.8"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2008","%","0.77"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2009","%","0.74"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2010","%","0.74"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2011","%","0.74"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2012","%","0.76"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2013","%","0.84"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2014","%","0.96"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2015","%","1.08"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2016","%","1.2"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2017","%","1.32"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2018","%","1.44"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2019","%","1.56"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2020","%","1.56"
"Land Use","Benin","Share in Cropland","Land area equipped for irrigation","2021","%","1.56"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2000","%","15.61"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2001","%","15.52"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2002","%","15.43"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2003","%","15.34"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2004","%","15.25"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2005","%","14.52"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2006","%","15.88"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2007","%","17.76"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2008","%","25.37"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2009","%","26.55"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2010","%","28.23"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2011","%","28.42"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2012","%","28.69"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2013","%","29.04"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2014","%","29.31"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2015","%","29.31"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2016","%","31.13"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2017","%","33"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2018","%","33"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2019","%","33"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2020","%","33"
"Land Use","Bhutan","Share in Cropland","Land area equipped for irrigation","2021","%","33"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2000","%","6.82"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2001","%","6.98"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2002","%","6.85"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2003","%","6.58"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2004","%","6.62"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2005","%","6.39"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2006","%","6.39"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2007","%","6.39"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2008","%","6.4"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2009","%","6.46"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2010","%","6.49"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2011","%","6.54"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2012","%","6.53"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2013","%","6.91"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2014","%","7.52"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2015","%","8.26"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2016","%","8.72"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2017","%","9.46"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2018","%","9.71"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2019","%","10.07"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2020","%","10.38"
"Land Use","Bolivia (Plurinational State of)","Share in Cropland","Land area equipped for irrigation","2021","%","10.55"
"Land Use","Bosnia and Herzegovina","Share in Cropland","Land area equipped for irrigation","2000","%","0.27"
